Date,High,Low,Open,Close,Volume,Adj Close,ClassLabel,Delta,RSI14,RSI30,BB+1sigma,BBmiddle,BB-1sigma,Sigma,BBPosition
2017-05-12,205466.15625,187116.890625,195281.1875,204550.453125,65690035456,204550.453125,0.0,9269.265625,0.8117479508221395,72.78881188023138,218183.83365513125,170796.35625,123408.87884486877,23693.73870256562,1.4245998615383146
2017-05-13,207554.828125,201060.078125,204091.46875,204859.0625,49512447000,204859.0625,0.0,767.59375,0.8309196314877381,72.85889005014121,221131.41237268545,174187.23671875,127243.06106481457,23472.08782696772,1.3067361543360578
2017-05-14,205372.125,193987.640625,204805.828125,197537.8125,83123642997,197537.8125,0.0,-7268.015625,0.827312279849163,68.52776058681113,222358.99302021586,177036.22890625,131713.46479228415,22661.382056982926,0.9046925532696093
2017-05-15,202221.984375,191371.703125,197909.359375,195420.46875,108055599249,195420.46875,0.0,-2488.890625,0.7366771101049648,67.33030724020223,222742.50770705278,179687.01015625,136631.51260544723,21527.748775401386,0.730845512826115
2017-05-16,209426.015625,187047.96875,194550.671875,204267.71875,118259559323,204267.71875,0.0,9717.046875,0.7020914795169458,69.62462661413528,224065.52925963642,182573.15859375,141080.7879278636,20746.185332943205,1.0457132146506398
2017-05-17,212120.984375,200608.390625,202003.0,210452.265625,99654191704,210452.265625,0.0,8449.265625,0.7174163322173771,71.09267242798157,225516.54721199517,185754.42109375,145992.2949755048,19881.063059122593,1.2422798749645934
2017-05-18,223022.890625,210611.65625,211423.9375,221152.609375,128760083620,221152.609375,0.0,9728.671875,0.7285812179897497,73.39415719910689,227955.37042354277,189441.0890625,150926.8077014572,19257.140680521392,1.6467408551767102
2017-05-19,231947.0625,219729.609375,220766.546875,231947.0625,106958243360,231947.0625,0.0,11180.515625,0.7502197605980238,75.43514556241605,231833.60060814786,193538.1078125,155242.61501685216,19147.746397823925,2.0059256003027612
2017-05-20,235768.84375,226529.25,229977.765625,227124.3125,127722378639,227124.3125,0.0,-2853.453125,0.7706392903385946,72.85215239700575,234446.60180065356,196947.5796875,159448.55757434643,18749.511056576783,1.6094677200616858
2017-05-21,256539.25,224891.609375,227345.75,241030.046875,215392201549,241030.046875,0.0,13684.296875,0.7462315657102507,75.3679332817858,239575.55030824852,200865.46953125,162155.3887542515,19355.040388499256,2.0751482062324054
2017-05-22,259746.1875,241878.859375,243044.015625,259747.8125,154337269627,259747.8125,1.0,16703.796875,0.7425827658763201,78.18315548674948,248952.8357864157,205450.24296875,161947.65015108432,21751.296408832844,2.4962911870025657
2017-05-23,281445.25,259761.3125,259854.171875,272539.15625,192431627831,272539.15625,1.0,12684.984375,0.7693601634547526,79.81412147532508,260258.53683496866,210426.26875,160594.00066503132,24916.134042484337,2.4928782047042986
2017-05-24,309010.40625,255359.421875,272829.15625,257512.359375,268876527575,257512.359375,1.0,-15316.796875,0.7841126546464796,73.16688629988461,265649.22850551194,214536.1484375,163423.06836948806,25556.54003400597,1.6816130383970254
2017-05-25,285742.15625,230446.734375,259289.8125,245151.359375,196292965924,245151.359375,0.0,-14138.453125,0.6840183195798132,68.32461678195209,267767.02697155846,217896.3890625,168025.75115344152,24935.318954529226,1.0930267369830227
2017-05-26,251582.859375,206572.4375,244466.8125,226946.625,189280428800,226946.625,0.0,-17520.1875,0.6866645709350264,62.06647415672562,267069.9957436017,220250.2515625,173430.5073813983,23409.872090550853,0.2860491254116218
2017-05-27,252377.625,228639.65625,228639.65625,239832.75,127619321440,239832.75,0.0,11193.09375,0.5818598339540484,64.45076773070016,268554.9794354184,222486.86640625,176418.75337708156,23034.056514584197,0.7530537915788879
2017-05-28,256682.390625,234654.4375,240236.578125,250756.171875,110572463918,250756.171875,0.0,10519.59375,0.6103656369778239,66.30782456064456,271423.406643423,225046.33125,178669.255856577,23188.537696711515,1.108730570304399
2017-05-29,255379.4375,235444.859375,250728.390625,241107.34375,160035200420,241107.34375,0.0,-9621.046875,0.6650140828950426,63.286846678435424,272743.1637243406,226886.46328125,181029.76283815943,22928.350221545305,0.6202313001738312
2017-05-30,255790.34375,238179.734375,242406.265625,253334.21875,171167158682,253334.21875,0.0,10927.953125,0.6359714682005224,65.3559203436718,275615.3563387248,229033.88671875,182452.41709877521,23290.734809987393,1.0433475899107176
2017-05-31,272530.28125,253684.265625,253546.96875,268310.0625,184213850966,268310.0625,0.0,14763.09375,0.63865077024697,67.6649369780818,279573.24351552303,232678.98359375,185784.72367197694,23447.129960886523,1.5196349815814651
2017-06-01,274735.9375,264791.3125,267881.0625,274735.9375,145400113766,274735.9375,0.0,6854.875,0.6520056706452646,68.5940617419568,284616.82603983325,236188.2578125,187759.68958516678,24214.284113666625,1.59193967934586
2017-06-02,285042.84375,267562.125,275306.6875,277694.65625,167250481766,277694.65625,1.0,2387.96875,0.6460515609125829,69.01809807111222,289231.7430357913,239830.0375,190428.33196420872,24700.85276789566,1.5329275918446679
2017-06-03,285482.25,270760.40625,281276.03125,277454.53125,149686555200,277454.53125,1.0,-3821.5,0.6264994079624583,68.93994983006357,291805.61642749544,243825.8734375,195846.13044750458,23989.871494997715,1.4017856585647874
2017-06-04,296596.96875,277052.96875,277519.6875,296596.96875,151158125601,296596.96875,1.0,19077.28125,0.6227121609935359,71.5925488532419,296718.054533091,248884.6984375,201051.34234190895,23916.678047795518,1.994937182210295
2017-06-05,329780.09375,297095.65625,297041.84375,313491.75,228791397148,313491.75,2.0,16449.90625,0.6350041910673629,73.6473611443961,305389.12004317075,254345.9,203302.67995682923,25521.61002158538,2.3174811444096313
2017-06-06,314111.03125,296548.5,314168.40625,300264.375,166796323725,300264.375,1.0,-13904.03125,0.6344435010561359,69.57153348306977,309444.0069285886,258836.50546875,208229.00400891138,25303.75072991931,1.63722248031259
2017-06-07,308275.34375,293644.25,298981.84375,308225.4375,140749341473,308225.4375,2.0,9243.59375,0.5536102172258494,70.5850872923508,315047.0706799011,263190.146875,211333.22307009881,25928.461902450566,1.7369055979654398
2017-06-08,320145.65625,308440.78125,308425.34375,311550.96875,148829655265,311550.96875,2.0,3125.625,0.6321888138213089,71.00247621048823,321006.20831629145,267170.3421875,213334.4760587085,26917.933064395736,1.648738276312981
2017-06-09,325582.71875,303026.875,312028.6875,325220.84375,222744131935,325220.84375,2.0,13192.15625,0.6997065745374716,72.65259869069361,328247.28313952056,272075.16875,215903.05436047947,28086.057194760273,1.8922440637169546
2017-06-10,330614.875,313395.6875,324636.09375,326249.96875,193272196000,326249.96875,2.0,1613.875,0.811509138707388,72.773262688634,335301.44239509245,276336.16484375,217370.88729240757,29482.63877567122,1.6929897044167688
2017-06-11,330537.84375,276563.09375,325710.625,292266.71875,282365664008,292266.71875,1.0,-33443.90625,0.7981839587830483,63.24129731435303,336801.30616474285,277962.11015625,219122.91414775714,29419.59800424642,0.4862271942561983
2017-06-12,307156.96875,291515.28125,294605.1875,299008.0625,196021060000,299008.0625,1.0,4402.875,0.6162866410318013,64.20347719470347,338764.5407756829,279285.55546875,219806.57016181716,29739.49265346644,0.6631756385713301
2017-06-13,306579.1875,263879.125,298992.625,274297.15625,185671526400,274297.15625,1.0,-24695.46875,0.6660146758612362,58.40624326084799,338819.72533892357,280124.7953125,221429.86528607638,29347.465013211797,-0.1985738481969894
2017-06-14,277677.46875,244620.59375,273554.03125,273494.4375,224854068649,273494.4375,1.0,-59.59375,0.5456542541534279,58.2295566052416,338121.32350585406,281541.94921875,224962.5749316459,28289.68714355203,-0.2844680352212464
2017-06-15,281473.9375,265085.5625,274048.1875,279157.1875,132474861373,279157.1875,1.0,5109.0,0.5013911107234659,59.13178681712257,334936.0740924589,284152.47734375,233368.88059504115,25391.798374354432,-0.19672847783775824
2017-06-16,297626.4375,275432.96875,278652.875,294377.71875,170085083080,294377.71875,1.0,15724.84375,0.49560802822255257,61.44720695677701,333541.1191227959,286879.72578125,240218.3324397041,23330.696670772944,0.32137887155950084
2017-06-17,295067.1875,279010.6875,294319.0,282758.25,130784110049,282758.25,1.0,-11560.75,0.5366605277977862,58.81562679404014,332177.1909544087,288479.8296875,244782.4684205913,21848.68063345435,-0.2618730065896625
2017-06-18,296428.46875,282814.875,282840.375,289206.53125,161583098348,289206.53125,1.0,6366.15625,0.5124572664397984,59.803905130431076,328800.4744388933,290884.7890625,252969.10368610668,18957.84268819666,-0.08852578007438051
2017-06-19,307958.875,289308.8125,289391.90625,303016.875,206426967356,303016.875,2.0,13624.96875,0.4734545151308762,61.8330721392422,327432.743884887,293368.921875,259305.09986511298,17031.91100494351,0.5664633359227677
2017-06-20,308469.28125,296235.53125,301640.84375,299323.71875,181054616238,299323.71875,1.0,-2317.125,0.46392361125711556,60.98144770997697,327047.9120769454,294919.6046875,262791.29729805456,16064.153694722714,0.27415786391204794
2017-06-21,303288.4375,293566.21875,299538.5625,301085.0625,122189739039,301085.0625,2.0,1546.5,0.5011290494917331,61.24479389685176,327082.02586872433,296237.0609375,265392.0960062756,15422.482465612178,0.31434638186878866
2017-06-22,307708.09375,301002.5,301299.875,305398.6875,106956349270,305398.6875,2.0,4098.8125,0.4730564025870386,61.896338445354274,327484.6075865548,297622.2625,267759.91741344525,14931.172543277382,0.5208181057087341
2017-06-23,306848.40625,287405.71875,304687.75,290246.1875,109340766780,290246.1875,1.0,-14441.5625,0.4767790339488312,58.33271802047149,326891.50142463204,298261.8453125,269632.189200368,14314.828056066006,-0.5599548790321189
2017-06-24,298428.25,283872.3125,290082.625,288020.0625,129149156559,288020.0625,1.0,-2062.5625,0.37758977054404796,57.8267260828566,326804.4693471493,297833.0,268861.5306528507,14485.734673574654,-0.6774207674741605
2017-06-25,291103.46875,265906.84375,288149.09375,277239.40625,186054500800,277239.40625,1.0,-10909.6875,0.3648020899345932,55.418458531843825,325379.9407494758,296020.3828125,266660.8248755242,14679.778968487895,-1.2793773395918204
2017-06-26,286333.84375,261621.5,277239.40625,286333.84375,167124636815,286333.84375,1.0,9094.4375,0.43511116183434334,56.981898708011535,324907.7464456779,295323.85625,265739.96605432214,14791.945097838936,-0.607764052701455
2017-06-27,292322.78125,278602.84375,286398.90625,289251.90625,132995950408,289251.90625,1.0,2853.0,0.45690360721015466,57.47688510133603,323455.9321853192,294375.1796875,265294.4271896808,14540.376248909597,-0.35234806512549505
2017-06-28,289793.625,283357.875,288439.6875,284378.46875,106388149106,284378.46875,1.0,-4061.21875,0.585529761248484,56.35654355815798,321288.30769658316,293016.5546875,264744.80167841684,14135.876504541578,-0.6110753680342887
2017-06-29,287531.75,278451.59375,284369.5,278722.375,96651674246,278722.375,1.0,-5647.125,0.5629504375636168,55.06782061408308,315412.3191455496,290691.63125,265970.94335445034,12360.343947774818,-0.9683594809798762
2017-06-30,282590.59375,271800.5,280043.625,273521.6875,87623336102,273521.6875,1.0,-6521.9375,0.5110666051505747,53.895529770839815,307788.2355606803,288055.2171875,268322.1988143197,9866.509186590149,-1.47301638428036
2017-07-01,282328.5,269060.28125,273729.53125,281301.125,90204526707,281301.125,1.0,7571.59375,0.39517944973807145,55.36586151791616,307350.46981727,287506.9375,267663.40518273,9921.766158635,-0.6254745778904521
2017-07-02,293702.09375,279127.28125,280413.40625,290687.5,109301377440,290687.5,1.0,10274.09375,0.4955784718359082,57.07453949984218,306290.9478523997,287090.909375,267890.87089760025,9600.019238699868,0.3746441059723437
2017-07-03,297343.375,290076.75,290340.5625,293881.25,111323890975,293881.25,1.0,3540.6875,0.5163230715196192,57.64525726076848,306544.19946907525,288070.1140625,269596.0286559248,9237.042703287618,0.6291121654587251
2017-07-04,296674.15625,288176.1875,294020.21875,294519.25,106575857351,294519.25,1.0,499.03125,0.4589000147530013,57.761311196010325,306519.61913025565,289121.3546875,271723.0902447443,8699.132221377833,0.6205096295967154
2017-07-05,296055.6875,292557.09375,295210.84375,295158.5625,86215433644,295158.5625,1.0,-52.28125,0.47494090030046104,57.88094453404792,306879.3659921632,289921.4234375,272963.48088283686,8478.971277331584,0.6176620831941485
2017-07-06,332119.1875,284571.34375,295161.96875,286825.0,104474874916,286825.0,1.0,-8336.96875,0.46468909845231626,55.751628577852365,306424.1676533201,289543.7875,272663.4073466798,8440.190076660074,-0.32212396584744296
2017-07-07,292824.21875,283824.28125,287008.34375,292824.21875,83511618578,292824.21875,1.0,5815.875,0.39401823622365906,56.931544480818275,306686.72351937665,290047.0859375,273407.44835562335,8319.818790938327,0.33379727158538136
2017-07-08,300129.59375,286929.75,292968.84375,286976.21875,60149191200,286976.21875,1.0,-5992.625,0.5133151487885241,55.44074663382581,306626.0626520879,289935.5703125,273245.0779729121,8345.246169793943,-0.3546152506814632
2017-07-09,289743.65625,264748.0625,287752.25,270614.1875,126743472000,270614.1875,1.0,-17138.0625,0.488461796109889,51.53485692101142,305879.952818349,288315.4359375,270750.91905665095,8782.258440424514,-2.015569065471995
2017-07-10,275859.625,262778.03125,272134.59375,265900.25,151246902400,265900.25,1.0,-6234.34375,0.45365218255656714,50.475024254417214,305972.80679726426,286644.2625,267315.71820273576,9664.272148632124,-2.146464025533067
2017-07-11,274242.78125,258296.625,265329.25,271836.5625,126624906639,271836.5625,1.0,6507.3125,0.36142298492224173,51.76723856264213,304343.88676563906,285181.8375,266019.788234361,9581.02463281952,-1.3928859919936092
2017-07-12,273952.84375,265075.59375,272273.96875,267409.4375,94784673885,267409.4375,1.0,-4864.53125,0.38788263403374906,50.745739099955976,301562.9585921806,283282.375,265001.7914078194,9140.291796090314,-1.7365897997687032
2017-07-13,268016.1875,245612.25,267714.53125,251250.765625,99281584800,251250.765625,0.0,-16463.765625,0.38438147300085995,47.22704848469606,304014.7371860394,281332.60390625,258650.47062646053,11341.066639894707,-2.6524699339505218
2017-07-14,251003.234375,223921.125,250888.515625,224871.75,111780900000,224871.75,0.0,-26016.765625,0.34272646112523736,42.276465431906615,311389.99312309735,278175.18828125,244960.38343940265,16607.402420923667,-3.209619236665995
2017-07-15,231611.625,207340.875,224097.75,216911.765625,132954589798,216911.765625,0.0,-7185.984375,0.2867252126456381,40.9369195530462,317788.5525776277,275158.80625,232529.05992237234,21314.87316381384,-2.7326946858818633
2017-07-16,251242.390625,217303.796875,217226.484375,250896.671875,135306158400,250896.671875,0.0,33670.1875,0.2239865332269789,48.187760875291005,316947.1506024469,273386.94765625,229826.744710053,21780.101473098475,-1.032606565631876
2017-07-17,267555.59375,242952.140625,251472.015625,259668.171875,169364156375,259668.171875,0.0,8196.15625,0.3515573956683182,49.832165577100525,315221.04858539253,271907.7609375,228594.47328960744,21656.643823946273,-0.565165552058735
2017-07-18,268818.625,253123.15625,260138.5,254351.34375,139301791580,254351.34375,0.0,-5787.15625,0.37209712737030565,48.85979897247688,313967.47045424633,270406.4046875,226845.33892075362,21780.532883373176,-0.7371289317607141
2017-07-19,324559.3125,253750.984375,253955.28125,315261.28125,251669704981,315261.28125,1.0,61306.0,0.3558965841057905,58.464763243557805,319906.9952547428,272233.35,224559.70474525716,23836.82262737141,1.8051034704848539
2017-07-20,317561.3125,291182.65625,317589.6875,296388.125,165477893222,296388.125,1.0,-21201.5625,0.5409228110896687,55.144913550070754,322201.93562843977,273376.671875,224551.40812156026,24412.631876719883,0.9426043550406353
2017-07-21,318014.84375,295271.5625,296484.78125,312204.34375,130779141222,312204.34375,1.0,15719.5625,0.5101836021115185,57.2494078098622,326529.14353958884,274921.8328125,223314.52208541115,25803.655363544414,1.4448538554802193
2017-07-22,314655.1875,294852.71875,311979.90625,302855.96875,118999412800,302855.96875,1.0,-9123.9375,0.5307139309373247,55.65286598254195,328143.8071842097,275530.25625,222916.70531579028,26306.77546710486,1.0387328745086712
2017-07-23,307970.375,299664.0625,303111.09375,306395.53125,96369236500,306395.53125,1.0,3284.4375,0.5237727247126316,56.13204021489181,329912.8388540847,276155.9703125,222399.10177091532,26878.43427079235,1.1250491986566353
2017-07-24,306869.34375,277644.21875,306689.15625,288565.75,163530078208,288565.75,0.0,-18123.40625,0.5705031238334245,53.13998886293714,329269.9512686393,275858.2953125,222446.63935636068,26705.82797806966,0.4758307698954383
2017-07-25,292457.34375,274734.6875,288710.25,281123.0625,104183084117,281123.0625,0.0,-7587.1875,0.5419382662813851,51.94434048721979,327900.03679917706,275156.5203125,222413.003825823,26371.758243338525,0.22624741712119745
2017-07-26,299416.40625,280680.875,282152.21875,296781.3125,87653672320,296781.3125,0.0,14629.09375,0.5122039811316169,54.18770951714893,329013.3360553941,275654.3359375,222295.3358196059,26679.500058947044,0.7918805268397453
2017-07-27,320602.84375,297584.0,297664.40625,310816.96875,152708061459,310816.96875,0.0,13152.5625,0.5509789789661286,56.088554367424294,331619.9945136417,276553.9734375,221487.95236135833,27533.01053807084,1.2444333054361552
2017-07-28,310789.28125,297958.3125,310596.75,301681.6875,88934493129,301681.6875,0.0,-8915.0625,0.6121134441432909,54.56420350453086,333277.2807070348,277289.246875,221301.2130429652,27994.016916017397,0.8713447840721749
2017-07-29,304955.5,292652.65625,301453.75,304668.375,78006698848,304668.375,0.0,3214.625,0.6580502393402515,54.978037566785666,336124.04096042673,278991.95625,221859.87153957327,28566.042355213373,0.898844104154106
2017-07-30,318580.625,300681.84375,305338.03125,317293.78125,94964448601,317293.78125,0.0,11955.75,0.6840783514650774,56.70256111957429,340695.29123115976,281561.6328125,222427.97439384024,29566.82920932988,1.2085214882028892
2017-07-31,321903.5625,296115.375,316847.96875,300177.4375,146283302799,300177.4375,0.0,-16670.53125,0.6501506578996175,53.811806830115614,342469.44680741336,282978.6765625,223487.90631758666,29745.385122456675,0.5781993027387483
2017-08-01,306336.96875,294639.03125,301156.9375,300206.6875,121265714272,300206.6875,0.0,-950.25,0.5850928907472378,53.81596917886049,344110.3517717542,284618.5390625,225126.72635324576,29745.906354627106,0.5240434852332275
2017-08-02,309379.71875,297137.59375,300083.78125,308183.71875,88431093481,308183.71875,0.0,8099.9375,0.5988420278662095,54.96104559741654,345733.90942504624,287465.18671875,229196.46401245374,29134.361353148124,0.7111373329970476
2017-08-03,320868.875,302083.5625,308425.46875,320488.125,110904620400,320488.125,0.0,12062.65625,0.45899842611514563,56.67509327545631,344575.10216107155,292246.00546875,239916.90877642846,26164.548346160766,1.079404053056932
2017-08-04,364105.40625,318157.4375,320680.6875,359999.53125,215330615459,359999.53125,0.0,39318.84375,0.5722990960979587,61.53755870820044,347532.0027664238,299400.39375,251268.7847335762,24065.804508211906,2.518059908586141
2017-08-05,364468.40625,349230.25,360519.71875,356104.53125,122437325773,356104.53125,0.0,-4415.1875,0.6327068867973049,60.841212867976026,353430.80296382983,304660.78671875,255890.7704736702,24385.008122539904,2.109646397193477
2017-08-06,376666.8125,352219.9375,355976.03125,374251.375,164177325711,374251.375,0.0,18275.34375,0.6510543874353006,62.866415533692475,363408.09751732234,310389.946875,257371.7962326777,26509.07532116116,2.4090402004336187
2017-08-07,385215.34375,370383.375,373285.5625,376501.1875,192961355446,376501.1875,0.0,3215.625,0.6805463988326691,63.111098347060704,370421.3917515008,316497.4390625,262573.48637349927,26961.976344500377,2.225495181466523
2017-08-08,376845.875,357211.21875,376551.8125,367738.53125,161614979200,367738.53125,0.0,-8813.28125,0.7627872174470864,61.47889101818718,377474.35070661997,319121.3015625,260768.25241838006,29176.524572059978,1.6663132569962364
2017-08-09,376909.53125,365108.5,367669.25,368863.84375,165283351645,368863.84375,0.0,1194.59375,0.7570736382310941,61.610789377066375,383933.77668079105,322745.0875,261556.398319209,30594.344590395514,1.5074274957495917
2017-08-10,401641.4375,367729.6875,368050.03125,398465.1875,220612890246,398465.1875,0.0,30415.15625,0.7353531597275951,64.88285049407673,396297.79754531285,327058.1296875,257818.46182968718,34619.83392890642,2.062605440544227
2017-08-11,431133.75,394435.34375,398466.25,424016.09375,242268236275,424016.09375,0.0,25549.84375,0.7626249897631563,67.3665197227559,413180.82407390786,333116.1359375,253051.44780109212,40032.344068203936,2.2706628834332525
2017-08-12,459345.78125,421078.875,423506.375,444962.9375,345098982861,444962.9375,0.0,21456.5625,0.8324790780423469,69.21313132856783,432659.2366475498,340044.50625,247429.77585245017,46307.3651987749,2.265696413510819
2017-08-13,475418.28125,436813.0,444180.78125,475418.28125,270742844006,475418.28125,1.0,31237.5,0.8475779090058756,71.62788097220924,455987.0808650493,349387.1328125,242787.18475995067,53299.97402627466,2.3645630366606163
2017-08-14,490958.8125,432023.5,475622.78125,462437.84375,360275174308,462437.84375,1.0,-13184.9375,0.8608358790517099,69.23361346314141,470964.624218378,358452.871875,245941.119531622,56255.876171688986,1.848428625618507
2017-08-15,482066.75,441902.6875,464473.59375,481385.53125,249901672561,481385.53125,1.0,16911.9375,0.8745877834814341,70.71194305040122,488430.4171127978,367683.0828125,246935.74851220223,60373.66715014889,1.8833119438433779
2017-08-16,494617.59375,465280.375,482244.5625,473583.65625,279158834806,473583.65625,1.0,-8660.90625,0.8871951842057323,69.2936875336737,501961.11791726656,375821.4171875,249681.71645773342,63069.850364883285,1.5500629618892061
2017-08-17,476606.375,438361.21875,472780.0625,454214.90625,321146489434,454214.90625,1.0,-18565.15625,0.8505647071229201,65.89924833542426,509179.25243679894,383448.078125,257716.90381320106,62865.58715589947,1.125684676252309
2017-08-18,463236.65625,433464.9375,451718.15625,457826.25,324870272894,457826.25,1.0,6108.09375,0.7776278566983068,66.21843491248625,515359.4587978213,391105.971875,266852.48495217867,62126.74346141066,1.0739381208101237
2017-08-19,458108.96875,444308.78125,457346.96875,446862.96875,230640054651,446862.96875,1.0,-10484.0,0.7421230528481105,64.32751800280747,519252.70119790774,397584.43125,275916.1613020923,60834.13497395386,0.8100474761595375
2017-08-20,448882.46875,434438.3125,447171.28125,436149.65625,305269013307,436149.65625,1.0,-11021.625,0.7210844025999317,62.5226825579557,518479.9935007441,404383.0421875,290286.09087425587,57048.47565662206,0.5568354578605224
2017-08-21,452346.90625,401558.125,435780.1875,449909.0625,413012398756,449909.0625,1.0,14128.875,0.6580109591483504,63.869515645686114,516929.98758292745,411868.1609375,306806.33429207257,52530.91332271372,0.7241621962443887
2017-08-22,464220.46875,446259.625,448646.1875,452017.5,258025991148,452017.5,1.0,3371.3125,0.6751522331232466,64.07417721424473,513946.1347142394,419059.85,324173.56528576056,47443.14235711971,0.6946767933691501
2017-08-23,479302.25,450859.15625,450501.90625,474647.46875,223133626752,474647.46875,1.0,24145.5625,0.7083401047150014,66.1999937203951,513026.0090998125,426767.8171875,340509.62527518754,43129.095956156234,1.1101473495102478
2017-08-24,486562.46875,471956.34375,474443.78125,477990.75,188936245048,477990.75,1.0,3546.96875,0.7367954496755794,66.50292087530055,515940.50321789423,432667.378125,349394.25303210574,41636.56254644712,1.0885473992825445
2017-08-25,478830.4375,466829.3125,478041.03125,475891.40625,165279435651,475891.40625,1.0,-2149.625,0.7028571771362842,66.11799685497104,516066.1129439351,438656.721875,361247.3308060649,38704.69553446755,0.9620198237147104
2017-08-26,482909.9375,472052.5,475093.25,479180.25,168090498301,479180.25,1.0,4087.0,0.6536455139244938,66.43286699946596,517258.02001581143,443903.165625,370548.3112341886,36677.427195405704,0.9618200368050588
2017-08-27,478531.0625,461161.71875,479351.9375,476482.8125,213018362818,476482.8125,1.0,-2869.125,0.6177511209491449,65.91315123918817,516612.31079749373,448902.246875,381192.1829525063,33855.03196124686,0.8146666544746104
2017-08-28,507067.0625,472206.09375,477194.90625,502593.25,272872140800,502593.25,2.0,25398.34375,0.5192637274538303,68.38943899277838,516158.03777751944,455644.9828125,395131.9278474805,30256.52748250973,1.5516740053741864
2017-08-29,507575.5,491094.96875,501642.6875,504283.03125,214054909233,504283.03125,2.0,2640.34375,0.6450910612578159,68.54243459913775,511866.7762505618,462415.9421875,412965.1081244382,24725.417031530902,1.6932814119620023
2017-08-30,520870.75,502663.1875,503210.46875,517937.3125,214175696886,517937.3125,2.0,14726.84375,0.6081670980590305,69.76566642009782,514228.76538399357,468389.5484375,422550.3314910065,22919.60847324677,2.1618067394273024
2017-08-31,539344.0625,515199.6875,517757.78125,539344.0625,286548562944,539344.0625,2.0,21586.28125,0.6852232179087442,71.55928200128162,524962.7999904605,474155.946875,423349.0937595396,25403.426557730243,2.5661150662827916
2017-09-01,548498.1875,492733.75,540381.5625,504809.40625,300115924416,504809.40625,2.0,-35572.15625,0.8186541117431494,65.11279700538665,527774.3592423673,477148.2703125,426522.18138263264,25313.044464933657,1.0927621122705788
2017-09-02,519727.34375,487039.28125,505526.03125,503163.1875,212244931857,503163.1875,2.0,-2362.84375,0.6466328122749319,64.82482252622268,530401.3010035126,478535.515625,426669.7302464874,25932.89268925629,0.9496692933605118
2017-09-03,504344.625,450444.96875,504115.03125,465104.46875,327978965970,465104.46875,1.0,-39010.5625,0.6779644931844806,58.6239525774619,530381.9030611669,478668.846875,426955.79068883316,25856.52809308344,-0.5246016818719148
2017-09-04,480907.6875,437793.0625,464223.96875,475247.375,292972553613,475247.375,1.0,11023.40625,0.5809506432827768,59.68708411936123,530079.7177237277,478361.9390625,426644.16040127235,25858.889330613834,-0.12044461858664408
2017-09-05,504434.5625,474816.21875,475253.90625,501775.65625,237084725478,501775.65625,2.0,26521.75,0.5741900731400207,62.307458714837324,532419.94620072,479771.5390625,427123.13192428,26324.203569110017,0.8358891895715547
2017-09-06,504420.125,489420.25,500904.65625,498029.0,199717010865,498029.0,2.0,-2875.65625,0.6199035259153459,61.721304012178855,533814.8879054785,481962.24375,430109.59959452157,25926.322077739227,0.6197082718414256
2017-09-07,501849.875,439426.65625,498600.6875,455986.125,291236980777,455986.125,1.0,-42614.5625,0.5635150836778073,55.644612975178035,533900.0881197868,481870.2375,429840.38688021316,26014.925309893413,-0.9949716246218213
2017-09-08,464620.03125,443624.46875,456100.40625,455696.0625,149477182625,455696.0625,1.0,-404.34375,0.4540123790634364,55.60554035243979,533284.8343665083,482311.8921875,431338.95000849175,25486.471089504135,-1.0443120820465797
2017-09-09,457785.78125,426040.65625,456049.71875,446225.78125,181727915895,446225.78125,1.0,-9823.9375,0.4574323293611717,54.317342705954395,532125.7037772206,482815.6984375,433505.6930977794,24655.00266986029,-1.4840767886928536
2017-09-10,461965.03125,444415.9375,446174.9375,455201.3125,170356333951,455201.3125,1.0,9026.375,0.429166077129261,55.33191343448731,531733.5541171604,483080.3109375,434427.06775783957,24326.621589830203,-1.146028367915866
2017-09-11,475826.0625,450272.9375,456033.78125,455297.875,205508501891,455297.875,1.0,-735.90625,0.45537388593955686,55.34295149017462,531498.071179264,483244.3296875,434990.5881957361,24126.870745881984,-1.158312446808709
2017-09-12,455385.5,418824.0625,455426.84375,428948.5625,245200407961,428948.5625,1.0,-26478.28125,0.3906589572140798,51.73419971244785,534647.0415312735,480959.384375,427271.72721872653,26843.828578136745,-1.9375336764503412
2017-09-13,433147.90625,346672.3125,428150.875,346823.65625,298603960059,346823.65625,0.0,-81327.21875,0.3414222441572043,42.74691795805911,553817.8580050289,474401.0296875,394984.20136997104,39708.41415876447,-3.212854910987197
2017-09-14,413815.59375,327899.875,348071.375,403182.71875,459772066386,403182.71875,0.0,55111.34375,0.2203164261272523,49.03263637270317,556018.9378026006,470765.5953125,385512.25282239955,42626.67124505027,-1.5854598679306358
2017-09-15,422171.84375,386586.65625,403208.21875,401799.4375,201551456000,401799.4375,0.0,-1408.78125,0.296548065437118,48.89633433763718,557148.1995826744,466896.5546875,376644.9097923256,45125.82244758721,-1.4425691024935683
2017-09-16,406207.5625,381914.71875,399720.09375,398272.9375,137743908664,398272.9375,0.0,-1447.15625,0.32936394944569897,48.54047548332448,557894.7141795482,462986.0609375,368077.4076954517,47454.32662102411,-1.3636927977991693
2017-09-17,454915.71875,399185.5625,399185.5625,453147.84375,216609616917,453147.84375,1.0,53962.28125,0.33034375892458573,53.93691879192364,553727.6103977467,460513.790625,367299.9708522534,46606.90988637332,-0.158044094597948
